"Date";"State";"Goog_trend"
2015-06-15;"BE";72
2015-06-16;"BE";72
2015-06-17;"BE";72
2015-06-18;"BE";72
2015-06-19;"BE";72
2015-06-20;"BE";72
2015-06-21;"BE";63
2015-06-22;"BE";63
2015-06-23;"BE";63
2015-06-24;"BE";63
2015-06-25;"BE";63
2015-06-26;"BE";63
2015-06-27;"BE";63
2015-06-28;"BE";77
2015-06-29;"BE";77
2015-06-30;"BE";77
2015-07-01;"BE";77
2015-07-02;"BE";77
2015-07-03;"BE";77
2015-07-04;"BE";77
2015-07-05;"BE";65
2015-07-06;"BE";65
2015-07-07;"BE";65
2015-07-08;"BE";65
2015-07-09;"BE";65
2015-07-10;"BE";65
2015-07-11;"BE";65
2015-07-12;"BE";75
2015-07-13;"BE";75
2015-07-14;"BE";75
2015-07-15;"BE";75
2015-07-16;"BE";75
2015-07-17;"BE";75
2015-07-18;"BE";75
2015-07-19;"BE";68
2015-07-20;"BE";68
2015-07-21;"BE";68
2015-07-22;"BE";68
2015-07-23;"BE";68
2015-07-24;"BE";68
2015-07-25;"BE";68
2015-07-26;"BE";81
2015-07-27;"BE";81
2015-07-28;"BE";81
2015-07-29;"BE";81
2015-07-30;"BE";81
2015-07-31;"BE";81
2015-08-01;"BE";81
2015-08-02;"BE";74
2015-08-03;"BE";74
2015-08-04;"BE";74
2015-08-05;"BE";74
2015-08-06;"BE";74
2015-08-07;"BE";74
2015-08-08;"BE";74
2015-08-09;"BE";65
2015-08-10;"BE";65
2015-08-11;"BE";65
2015-08-12;"BE";65
2015-08-13;"BE";65
2015-08-14;"BE";65
2015-08-15;"BE";65
2015-08-16;"BE";69
2015-08-17;"BE";69
2015-08-18;"BE";69
2015-08-19;"BE";69
2015-08-20;"BE";69
2015-08-21;"BE";69
2015-08-22;"BE";69
2015-08-23;"BE";62
2015-08-24;"BE";62
2015-08-25;"BE";62
2015-08-26;"BE";62
2015-08-27;"BE";62
2015-08-28;"BE";62
2015-08-29;"BE";62
2015-08-30;"BE";70
2015-08-31;"BE";70
2015-09-01;"BE";70
2015-09-02;"BE";70
2015-09-03;"BE";70
2015-09-04;"BE";70
2015-09-05;"BE";70
2015-09-06;"BE";57
2015-09-07;"BE";57
2015-09-08;"BE";57
2015-09-09;"BE";57
2015-09-10;"BE";57
2015-09-11;"BE";57
2015-09-12;"BE";57
2015-09-13;"BE";66
2015-09-14;"BE";66
2015-09-15;"BE";66
2015-09-16;"BE";66
2015-09-17;"BE";66
